State,Yr,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Income,IncomePerCap
Nevada,2015,2798636,50.300753652850894,49.69924634714911,66.59669210286725,1267312,27.512120833148717,51.9919758053566,8.060549424791219,0.8649605379191865,7.529681173257257,0.630583720069348,15.462274300766515,22.191353001962387,27.664288710643326,27.802757986390514,25.96386557594486,8.79059034472507,9.778632090775652,78.00188298871305,10.836150467584924,3.6112212520670783,2.1826628400406483,2.1530747835731407,3.2717318722406206,23.985043749883864,82.43669802003546,12.444862675960717,5.081142885319848,0.10959953348702725,10.49570329975031,52172.4532246203,26541.136717672467
New Hampshire,2015,1324201,49.349305732286865,50.650694267713135,77.03739840099803,698810,3.202194681925176,91.42178294684871,1.184908257885321,0.16238350522314965,2.343312684403652,0.006746785420038198,8.927398635101468,11.995017297223002,39.734408069469815,15.833281956440151,24.174334560991873,9.052788134127674,11.193212661823999,81.03343276436131,7.993382802157679,0.8638883371935229,2.891629593996682,1.2502733346372645,6.0189240908291115,26.8294338246233,79.33051674179373,13.547632119293068,7.015089552114823,0.10906788319900076,5.751852928671704,68210.30731529315,34361.89207680707
New Jersey,2015,8904413,48.77387201155203,51.22612798844798,67.98755852856331,4281760,18.958985617580858,57.20515339978054,12.710222661505036,0.0948896238303412,8.995574520184544,0.0028356726041346017,10.835607984490386,15.468676284444577,40.651650198614995,16.84043811759405,24.749443057054968,7.278506634856222,10.47396503284383,72.00355271032464,8.145861563249593,10.938296763638435,3.0664254903720227,1.8707569269305007,3.994394902841996,30.896518153414497,81.21640160895501,13.930756929176576,4.721191458662126,0.13650577528243582,8.828727609557195,73794.6700464295,36581.78127867609
New Mexico,2015,2084117,49.53723807252664,50.462761927473366,69.94002735930852,876035,47.353912136410756,39.211928888829185,1.806738681177688,8.493681352822323,1.2994311259876483,0.04817349505809894,21.04256238973148,29.21052709612753,34.86374598930866,21.09189464890887,23.25691810968387,11.501204107063089,9.318289280304318,79.61893171064773,10.261481193234356,1.046654194558175,2.2565982140158156,1.9987484387872654,4.732654548664975,21.624584896145468,70.55816017047029,22.529875386074778,6.660408412771454,0.20572362300197156,9.314931887221306,46276.736179490545,24012.277006521228
New York,2015,19673174,48.50158393353304,51.49841606646696,68.78099080504244,9254578,18.388676677184883,56.7730936248518,14.39095941508981,0.22429073214113804,7.921453609875054,0.005025462591852234,15.676373675137526,21.98014076935425,38.691291522150934,20.58942478727632,23.75878898849774,7.363723860725269,9.570138148526516,53.215070247434404,6.771871076827764,27.98135864095951,6.292518797424352,1.8604428395743358,3.876687523833216,32.42224851973555,78.27700401572213,15.726550957156176,5.8845387327942085,0.12476112395488395,8.292972216887824,63174.31354989931,33236.21862333958
North Carolina,2015,9845333,48.707423100874294,51.292576899125706,72.19662351694961,4372773,8.8327456572571,64.23586014815345,21.17719979608613,1.1016523869736046,2.4624618689890942,0.04338759288284104,17.398906304134158,24.922774303317116,35.48944080408453,17.83741606302194,23.375199030850464,9.604565137613934,13.688217930261981,81.29225892105426,10.030754937390132,1.0411520057269779,1.7763422019346637,1.3105333156328998,4.537123995704362,23.88987245022591,78.8162451285294,15.216486603348,5.823677269219841,0.16894369139164725,9.524880996914984,48757.235538181376,25920.370018667727
North Dakota,2015,721640,50.989828723463226,49.01017127653678,75.72834100105315,387716,2.8452240729449585,87.04373122332466,1.6150605565101717,5.213567568316613,1.211845241394601,0.03587952441660663,11.469243944348987,12.944757219666316,34.972621944459846,17.01532828002882,22.380150490549315,13.252199988914137,12.38243833490383,79.99054958150877,9.203020203979822,0.452493902777008,3.9881598858156417,1.178630341998781,5.187080538772796,17.24365999667424,74.5108761986586,16.8317717975722,8.35525317332742,0.31662587994013625,2.9146905659331535,58141.649658512935,32035.524509450697
Ohio,2015,11575977,48.91935255227269,51.0806474477273,75.2338225965722,5366673,3.3741339672668653,80.2615707944133,12.04039608060728,0.14681577200784,1.8614175546478713,0.008579984220770309,15.783122582223513,23.0274381246611,34.800384364965474,17.662531171235045,23.848352912242312,7.766070310955177,15.910288885335557,83.44469240047728,7.96612695412232,1.6461810350867148,2.3057318012984998,1.1242510588955041,3.501823578260393,23.29381167567972,82.27946823840443,12.578074731834727,5.000011627528286,0.14261077056390137,8.194891005744049,50500.508639151296,26952.808407013938
Oklahoma,2015,3849733,49.53444823316318,50.46555176683681,71.91566272258362,1719541,9.66546724149441,67.30745381562824,7.116653726375309,6.939887285689685,1.8960465569949916,0.12798594084317017,16.72820637171461,23.191437042516974,32.951125805348056,17.744884749150135,24.052646871873964,11.798392356041317,13.42750759598133,82.45926598026408,10.424823851420348,0.4536620851368134,1.7847449160759976,1.3802016659337153,3.473483148052085,21.383095840672585,76.27485158061613,17.19227055486705,6.306245342209449,0.22481039594174448,6.396263559057214,47791.599534410634,25032.196669483314
Oregon,2015,3939233,49.46275074360923,50.53724925639077,72.7976740649766,1789807,12.343445259521333,77.2484375257823,1.7595330613853002,0.9234314395721197,3.926591902535341,0.36480002579182297,16.510738841799913,21.786686748410162,36.424609054605305,18.788185111162502,23.48214159964643,9.103676629435219,12.209068770494156,71.8136522262075,10.431787025545331,4.094094535662146,4.0211339110938615,3.387261504968099,6.259198097700744,22.700534367984833,77.63598995032791,14.364489026163216,7.83176448308592,0.1609322170077271,9.430098397327601,53071.49723014828,27684.280658696756
Pennsylvania,2015,12779559,48.86979276827941,51.13020723172059,75.98396783488381,6001889,6.37925503532634,78.0861144426032,10.545954840851708,0.11857122769259879,3.048012376639914,0.002710289142215314,13.492203244259052,19.269947077203522,36.40647561469062,17.7853657313214,23.945292775752268,8.280980556527812,13.565186928594331,76.11878830873583,8.746726479372253,5.83062379539075,3.9547310357110135,1.4111074177129272,3.9550270083654677,26.37909179808162,83.79385712762077,10.921175926336737,5.142888224859718,0.1445743863305455,7.969683320058227,56131.262076822815,29291.357775569562
Rhode Island,2015,1053661,48.43948860212156,51.56051139787845,73.70159852172567,518170,13.628627898346812,74.54705526730135,5.357668073507513,0.36666062424252205,3.1931265369032356,0.059835089274444066,14.231313202253856,20.02703070532173,36.77966974197583,20.219133573321972,24.417254505955903,7.228794175735839,11.355148003010457,79.78489808391883,8.534816131564137,2.965947776372097,3.7363235423917174,1.5142161473187297,3.4528097746808513,24.158567508904667,82.42161330826518,12.636605511639893,4.8922819578593115,0.11400146726508811,8.594585545066202,57716.463616187735,31117.83587036058
South Carolina,2015,4777576,48.610613415673555,51.389386584326445,74.65099456293316,2075274,5.326855208582762,63.86271552770696,27.29734603907923,0.29420681115276864,1.3914376453666044,0.05365388221977003,17.93683951861781,26.370993386604425,32.7261964016899,18.317561688186647,24.740567496990103,9.228546505591957,15.000906442932566,82.84192906612056,9.36405049338828,0.5957426108972417,2.16532865201935,1.577539279333285,3.485971840113062,23.99074934653054,78.70644448146926,15.819269499846786,5.331351065896177,0.149386802010057,9.597324668409254,46472.57127107071,24604.38522903665
South Dakota,2015,843190,50.22319999051222,49.77680000948778,73.7402009037109,430853,3.312587791600943,83.21605213534318,1.5089100914384657,8.292505603719206,1.2097269891720728,0.0350445332605937,14.139960032732837,17.684579394916923,34.96643022331858,17.51147214744008,23.748762200690233,11.046248650956493,12.735570749178713,78.59351937285786,9.447684744838053,0.5441000249054186,4.1013686120565955,1.5209199587281637,5.8113102622184805,16.952293196076806,74.65626620334682,16.595143443352033,8.474125404713059,0.2843207343540602,4.812670335274374,51910.02876619172,26746.74653043798
Tennessee,2015,6499615,48.73759445751787,51.262405542482135,74.28695391957831,2888742,4.927205442168499,74.72581063647617,16.68298414598403,0.21600568649066137,1.5652342331045759,0.036715066969351264,17.668186023325998,25.76796417941679,33.26395814213612,17.072631009682876,24.70954719625701,9.047072711229823,15.903468913158706,83.8601679945658,9.267402807704764,0.763339690120107,1.321141698392905,1.2127137530453724,3.5563476913632583,24.57538415736932,78.7104682508118,14.228817460726523,6.903709804349951,0.15983380554078977,8.550853027448548,47215.31149406904,25226.60297202219
Texas,2015,26538614,49.63076067197782,50.369239328022175,63.548767090851086,12094262,38.41510924421295,43.84670366357489,11.582478580079563,0.25737722776328875,4.1767164102842775,0.07369157258928442,17.281422127018384,24.44167318232973,34.59705912298209,17.910169709691708,24.38892604187997,11.040951140100988,12.073311070427412,80.24296450447636,10.841973337416933,1.5138754156490628,1.6232683025571732,1.7358271272192285,4.034676848610103,25.461707582016142,79.04882132126416,14.113535646586515,6.675809735203203,0.1482114401302193,7.081712993753175,,26999.217766308368
Utah,2015,2903379,50.259680186431055,49.74031981356895,64.33910281778576,1337646,13.41540956244431,79.48068712352058,1.0108786348595895,0.9326110714446858,2.1660577210209206,0.8847487703121089,12.346256758073954,14.522687082878258,36.71201896135503,15.68436676713581,26.104467002068972,8.963772659373785,12.51796978623872,75.92484415572339,11.968230844130238,2.445079130213451,2.569182769455865,1.9771973276654549,5.1013448123720675,21.57884888607377,79.90599942343042,15.375556377586253,4.554646499819694,0.1526426622221901,5.787328316420282,61265.23588752181,24686.24160400692
Vermont,2015,626604,49.24529687011254,50.75470312988746,78.6978697869787,326732,1.7077746072479594,93.6055492783321,1.0704578968535152,0.3115396646047584,1.3815414520175422,0.02185606858558196,11.5288174030169,15.082107359672136,40.15832407708856,17.413164295152917,21.370018544407632,10.236975665651672,10.842176717671766,75.3705735999132,9.44461190799931,1.1513279519441308,5.690334086600149,1.5871172223605339,6.690763384849122,22.490593261453803,75.83013386445027,14.58772526188789,9.354858092192197,0.22814249510057383,5.504995339959528,56287.13077384523,29894.34856943141
